Ln,Part,Description,Due Date,Qty,Amount,Unit Price,Extended Price,Order Date,Grand Total,PO
1,L707501,L707501 [TIE BAR ISGS310 2175MM OAL] *DELIVER: 8 WEEKS FROM PO DATE,3/22/2024,1.00,0,0.00,5225.00,01/24/2024,5225.0,00131876
1,4T123401,4T123401 [LADLE PIN] DATE,4/29/2022,1.00,0,0.00,60.00,03/25/2022,60.0,00104615
1,TKL0053,TKL0053 [LINK PIN 1 EC180N NII] DATE,9/5/2025,2.00,0,0.00,625.00,07/31/2025,1250.0,00157503
1,8X30BS,8X30 [HEX SOCKET HEAD BOLT] QUOTE: 10858 DATE,5/1/2018,6.00,0,0.00,2.75,04/17/2018,16.5,00041361
1,N086440,N086440 [POPPET DC3500CS] DATE,5/25/2022,1.00,0,0.00,2250.00,04/20/2022,2250.0,00105537
1,4T123401,4T123401 [LADLE PIN],3/26/2021,7.00,0,0.00,63.00,03/09/2021,441.0,00090048
1,Y026322,Y026322 [CYLINDER JOINT] DATE,10/19/2022,2.00,0,0.00,155.00,09/08/2022,310.0,00110886
1,611V6701,611V6701 [SAME AS Y102648 ELECTRODE PROBE] DATE,12/8/2020,2.00,0,0.00,81.75,11/10/2020,163.5,00084981
1,Y006501,Y006501 [SPACER],,1.00,0,0.00,85.00,11/06/2020,980.0,00084759
2,Y089908,Y089908 [LADLE PIN],,2.00,0,0.00,100.00,11/06/2020,980.0,00084759
3,Y006298,Y006298 [BEACASE],,2.00,0,0.00,295.00,11/06/2020,980.0,00084759
4,Y006502,Y006502 [SPACER],,1.00,0,0.00,105.00,11/06/2020,980.0,00084759
1,N029282,N029282 [POPPET] DATE,7/1/2021,1.00,0,0.00,1250.00,06/24/2021,1250.0,00094562
1,N007950,N007950 [BRONZE LINER DC1650CS-2] DATE,10/27/2017,2.00,0,0.00,1980.00,09/07/2017,3960.0,00029785
1,Y003572,Y003572[PLATE],,2020,0,2.00,0.00,11/21/2019,5050.0,00070828
2,Y078814,Y078814 [SETTING PLATE],,2020,0,2.00,0.00,11/21/2019,5050.0,00070828
3,611S3304,611S3304 [DOG],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
4,611S3303,611S3303 [DOG],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
5,680S8401,680S8401 [LS PLATE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
6,617V7702,617V7702 [LS PLATE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
7,611S3202,611S3202 [DOG],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
8,611S3301,611S3301 [DOG],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
9,617V7701,617V7701 [LS PLATE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
10,603S2801,603S2801 [DOG SHAFT],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
11,611S4501,611S4501 [PLATE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
12,N069342,N069342[CYLINDER BASE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
13,N069341,N069341[CYLINDER BASE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
14,459V8801,459V8801 [FLANGE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
15,9X0901001,9X0901001 [FLANGE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
16,9X090901,9X090901 [BLOCK],,2020,0,2.00,0.00,11/21/2019,5050.0,00070828
17,624V3901,624V3901 [COVER],,2020,0,2.00,0.00,11/21/2019,5050.0,00070828
18,617V0601,617V0601 [JOINT PLATE],,2020,0,1.00,0.00,11/21/2019,5050.0,00070828
1,N031989,N031989 [SHAFT] DATE,12/23/2021,2.00,0,0.00,450.00,11/18/2021,900.0,00099907
1,H323583,H323583 [INJECTION BUSHING],8/3/2017,1.00,0,0.00,1575.00,08/03/2017,1575.0,00027757
1,AV0806G01,AV0806G01 [SLIDE BRACKET ASSY FOR LADLE UNIT DC650R] DATE,12/10/2018,1.00,0,0.00,4315.00,10/25/2018,4315.0,00051819
1,H340600,H340600 [CHUCK HOUSING DTO350SLH] DATE,5/20/2019,1.00,0,0.00,1275.00,04/15/2019,1275.0,00060346
1,Y028955,Y028955 [SHAFT] DATE,12/7/2022,1.00,0,0.00,1065.00,11/01/2022,1065.0,00112908
1,9X818208,9X818208 [TURN BUCKLE] DATE,3/9/2021,4.00,0,0.00,375.00,02/02/2021,1500.0,00088375
1,S536680,S536680 [CLAMP,,0.00,0,475.00,1900.00,04/18/2023,2753.0,00119478
2,S565107,S565107 [SQUARE,,0.00,0,229.00,458.00,04/18/2023,2753.0,00119478
3,TKM2027,TKM2027 [CLAMP,,0.00,0,395.00,395.00,04/18/2023,2753.0,00119478
1,Y122756,Y122756 [EJECTOR ROD],,,0,1.00,855.00,03/19/2019,1845.0,00059048
2,609T1001,609T1001 [LINK PIN BUSHING,,,0,2.00,990.00,03/19/2019,1845.0,00059048
1,674W1401,674W1401 [PLUNGER ROD] DATE,9/14/2018,1.00,0,0.00,1475.00,08/17/2018,1475.0,00048145
1,N008952,N008952 [COVER FOR DAL] DATE,8/14/2024,1.00,0,0.00,795.00,08/06/2024,795.0,00141175
1,H323582,H323582 [INJECTION,,1.00,0,0.00,1235.00,08/29/2025,4925.0,00159074
2,N052403,N052403 [INJECTION,,1.00,0,0.00,1095.00,08/29/2025,4925.0,00159074
3,N064799,N064799 [SHAFT],,3.00,0,0.00,865.00,08/29/2025,4925.0,00159074
1,4T123401,4T123401 [LADLE PIN] DATE,3/15/2024,2.00,0,0.00,60.00,02/09/2024,120.0,00132819
1,Y069059,Y069059 [ROLLERS FOR SAFETY,,1.00,0,0.00,198.00,12/12/2017,643.0,00034529
2,Y069063,Y069063 [SHAFT FOR ROLLER,,2.00,0,0.00,195.00,12/12/2017,643.0,00034529
3,Y069060,Y069060 [SPACER],,1.00,0,0.00,55.00,12/12/2017,643.0,00034529
1,647W6501,647W6501 [SLIDE PLATE,,2018,0,3.00,930.00,02/20/2018,3030.0,00038307
2,673V1001,673V1001 [LINER DC500CL-T],,2018,0,2.00,2100.00,02/20/2018,3030.0,00038307
1,609T2110,609T2110 [BUSHING] *QUOTE; 11402 DATE,11/1/2019,8.00,0,0.00,425.00,09/27/2019,3400.0,00068256
1,8X20BS,8X20BS [BRASS SCREWS] DATE,9/21/2018,12.00,0,0.00,2.50,09/10/2018,30.0,00049298
1,N066877,N066877 [INJECTION BUSHING],9/26/2024,2.00,0,0.00,2250.00,08/22/2024,4500.0,00141820
1,674W1401,674W1401 [PLUNGER,,2.00,0,0.00,1295.00,11/21/2023,7160.0,00129222
2,4T123401,4T123401 [LADLE PIN],,2.00,0,0.00,60.00,11/21/2023,7160.0,00129222
3,N050619,N050619 [COUPLING,,2.00,0,0.00,2225.00,11/21/2023,7160.0,00129222
1,6S331301,6S331301 [GUIDE SHAFT] 6S331301 [GUIDE SHAFT] * ** DELIVERY: 2 WEEKS FROM PO DATE**,11/22/2017,3.00,0,0.00,725.00,11/06/2017,2175.0,00032789
1,4T122501,4T122501 [RIGHT SCREW BOLT] DATE,10/30/2019,4.00,0,0.00,45.00,10/02/2019,180.0,00068487
1,6S331401,6S331401 [ARM SHAFT FOR,,2022,0,1.00,0.00,06/29/2022,2275.0,00108367
2,6S331301,6S331301 [GUIDE SHAFT],,2022,0,1.00,0.00,06/29/2022,2275.0,00108367
3,6S331801,6S331801 [SPROCKET FOR,,2022,0,2.00,0.00,06/29/2022,2275.0,00108367
1,609T6501,609T6501 [GLAND PACKING] DATE,4/28/2022,2.00,0,0.00,425.00,03/24/2022,850.0,00104575
1,9X5163G01,9X5163G01 [COOLING PIPE ASSEMBLY] DATE,12/10/2021,2.00,0,0.00,375.00,11/05/2021,750.0,00099456
1,N066875,N066875[ BUSHING],,1.00,0,0.00,2245.00,10/15/2021,7345.0,00098748
2,N064799,N064799 [SHAFT],,3.00,0,0.00,775.00,10/15/2021,7345.0,00098748
3,9X352701,9X352701 [FLANGE],,1.00,0,0.00,475.00,10/15/2021,7345.0,00098748
4,637R3601,637R3601 [SHAFT],,2.00,0,0.00,775.00,10/15/2021,7345.0,00098748
5,9X818209,9X818209 [TURN BUCKLE],,2.00,0,0.00,375.00,10/15/2021,7345.0,00098748
1,Y006299,Y006299 [CASE GUIDE] DATE,6/11/2024,1.00,0,0.00,450.00,05/06/2024,450.0,00137140
1,469R3202,469R3202 [INJECTION BUSHING DC2500CS-2],6/21/2017,2.00,0,0.00,525.00,06/14/2017,1050.0,00024896
1,413S9601,413S9601 [SCRAPER,,2.00,0,0.00,362.50,07/18/2018,9710.0,00046028
2,477S9101,477S9101 [SCRAPER,,2.00,0,0.00,392.50,07/18/2018,9710.0,00046028
3,Y012762,Y012762 [CYLINDER,,2.00,0,0.00,1475.00,07/18/2018,9710.0,00046028
4,3W543601,3W543601 [EJECTOR,,2.00,0,0.00,2625.00,07/18/2018,9710.0,00046028
1,Y030065,Y030065 [HEX. NUT] DATE*,4/25/2018,2.00,0,0.00,263.00,03/28/2018,526.0,00040486
1,469R8901,469R8901 [TIE BAR BUSHING DC1650CS2] OF DECEMBER - URGENT ORDER,12/16/2019,8.00,0,0.00,2225.00,11/15/2019,17800.0,00070545
1,H39575G01,H39575G01[COUPLING] *DELIVERY; 6 WEEKS FROM PO DATE,3/14/2019,1.00,0,0.00,2985.00,01/31/2019,2985.0,00056582
1,Y006501,Y006501 [SPACER],,1.00,0,0.00,85.00,01/07/2022,485.0,00101646
2,Y006298,Y006298 [BEACASE],,1.00,0,0.00,295.00,01/07/2022,485.0,00101646
3,Y006502,Y006502 [SPACER],,1.00,0,0.00,105.00,01/07/2022,485.0,00101646
1,Y112267,Y112267 [STOPPER],,1.00,0,0.00,105.00,09/24/2019,640.0,00067993
2,Y112268,Y112268 [CAP],,1.00,0,0.00,295.00,09/24/2019,640.0,00067993
3,Y112269,Y112269 [STOPPER PIN],,2.00,0,0.00,120.00,09/24/2019,640.0,00067993
1,N066877,N066877 [INJECTION BUSHING] *DELIVERY; 4 WEEKS FROM PO DATE,11/5/2019,1.00,0,0.00,2100.00,10/08/2019,2100.0,00068691
1,Y157511,Y157511 [EJECTOR ROD] *QUOTE; 10326 DATE,10/6/2017,2.00,0,0.00,875.00,09/08/2017,1750.0,00029815
1,Y020056,Y020056 [ROD] DATE,11/28/2022,1.00,0,0.00,495.00,10/13/2022,495.0,00112129
1,N117348,N117348 [FLANGED BUSHING] DATE,10/31/2022,1.00,0,0.00,1525.00,09/28/2022,1525.0,00111420
1,Y027627,Y027627 [SLIDE,,,0,2.00,2500.00,05/18/2017,9400.0,00023486
2,N020124,N020124 [LINER,,,0,2.00,6900.00,05/18/2017,9400.0,00023486
1,655S3602,655S3602 [BLOCK] 655S3602 [BLOCK] ** QUOTE: 9874 ** DELIVERY: 4 WEEKS FROM PO DATE,7/6/2018,1.00,0,0.00,345.00,06/07/2018,345.0,00044347
1,680V5101,680V5101 [MAGNETIC HEAD HOLDER FOR DHS-T] DATE,4/18/2025,1.00,0,0.00,95.00,03/20/2025,95.0,00151038
1,N069221,N069221 [EJECTOR ROD DC2500CS2] DATE,12/4/2018,1.00,0,0.00,2250.00,10/30/2018,2250.0,00051992
1,S601971,S601971 [CLAMP WEAR STRIP ISGN 120 150] S601971 [CLAMP WEAR STRIP ISGN 120 150],11/2/2023,2.00,0,0.00,190.00,09/22/2023,380.0,00125975
1,N060285,N060285 [SHAFT FOR SAFETY,,1.00,0,0.00,695.00,03/22/2024,1070.0,00134878
2,Y075430,Y075430 [SPACER],,1.00,0,0.00,25.00,03/22/2024,1070.0,00134878
3,Y084103,Y084103 [BUSHING],,1.00,0,0.00,155.00,03/22/2024,1070.0,00134878
4,Y084104,Y084104 [BUSHING FOR SAFETY,,1.00,0,0.00,195.00,03/22/2024,1070.0,00134878
1,Y037700,Y037700 [SLIDE PLATE] DATE,6/7/2024,2.00,0,0.00,1225.00,05/01/2024,2450.0,00136909
1,9X924605,9X924605 [TIE BAR BUSHING DC650JMS] DATE,10/24/2018,2.00,0,0.00,825.00,09/26/2018,1650.0,00050326
1,4T448001,4T448001 [LEFT SCREW NUT DAL500~800SVSH-M] DATE,11/11/2022,10.00,0,0.00,10.00,09/23/2022,100.0,00111385
1,9X814704,9X814704[SHAFT],,1.00,0,0.00,390.00,09/16/2021,2420.0,00097686
2,9X814806,9X814806 [SHAFT FOR SPLIT,,2.00,0,0.00,495.00,09/16/2021,2420.0,00097686
3,9X814805,9X814805[SHAFT],,1.00,0,0.00,475.00,09/16/2021,2420.0,00097686
4,N015168,N015168[STOPPER],,1.00,0,0.00,565.00,09/16/2021,2420.0,00097686
1,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT] DATE,3/22/2024,1.00,0,0.00,1525.00,02/15/2024,1525.0,00133118
1,Y064576,Y064579 [FITTING] DATE,7/25/2025,2.00,0,0.00,480.00,06/12/2025,960.0,00155288
1,H323582,H323582 [BUSHING] DATE,11/1/2018,2.00,0,0.00,1235.00,09/20/2018,2470.0,00049879
1,N049364,N049364 [LADLE SHAFT] DATE,12/18/2023,3.00,0,0.00,1125.00,11/07/2023,3375.0,00128539
1,8X20BS,8X20BS [BRASS SCREWS] *DELIVERY; 1 WEEK FROM PO DATE,6/11/2019,48.00,0,0.00,2.50,06/04/2019,120.0,00062424
1,488S2301,488S2301 [BUSHING],,2.00,0,0.00,375.00,08/31/2020,2395.0,00081967
2,488S2302,488S2302 [BUSHING],,2.00,0,0.00,425.00,08/31/2020,2395.0,00081967
3,6S210701,6S210701 [GUIDE BAR],,1.00,0,0.00,795.00,08/31/2020,2395.0,00081967
1,S536332,S536332[EXTENSION ROD FOR CARRIAGE ISG500 610 59B 569MM] S536332[EXTENSION ROD FOR CARRIAGE ISG500 610 59B 569MM],8/17/2022,1.00,0,0.00,420.00,07/27/2022,420.0,00109291
1,N048865,N048865 [INJECTION BUSHING] DATE,4/4/2025,1.00,0,0.00,975.00,02/20/2025,975.0,00149845
1,Y040402,Y040402 [LINER BRONZE DC350J] DATE,5/30/2019,2.00,0,0.00,1100.00,05/02/2019,2200.0,00061105
1,Y026063,Y026063 [ COVER ] * DATE**,1/5/2018,2.00,0,0.00,45.00,11/13/2017,90.0,00033131
1,8X20BS,8X20BS [BRASS SCREWS] DATE,5/9/2019,12.00,0,0.00,2.50,05/02/2019,30.0,00061111
2,478R1001,478R1001[LINK] DATE,10/7/2021,1.00,0,0.00,355.00,09/16/2021,355.0,00097687
1,614W8001,614W8001 [SENSOR HOLDER DHS-T (SMM USE Y122303 & Y122366) ] DATE,4/4/2025,7.00,0,0.00,60.00,02/19/2025,420.0,00149689
1,9W4210G04,9W4210G04 [COOLI,,3.00,0,0.00,425.00,11/01/2023,2880.0,00128288
2,N019729,N019729 [SHAFT FO,,1.00,0,0.00,1450.00,11/01/2023,2880.0,00128288
3,Y026322,Y026322 [CYLINDER,,1.00,0,0.00,155.00,11/01/2023,2880.0,00128288
1,H327229,H327229 [REVERSE SHAFT] DATE,10/31/2018,1.00,0,0.00,1955.00,09/26/2018,1955.0,00050327
1,Y029526,Y029526 [CYLINDER HEAD] DATE,2/12/2020,2.00,0,0.00,325.00,01/15/2020,650.0,00072838
1,637R3601,637R3601 [SHAFT] OF PO,10/9/2017,1.00,0,0.00,775.00,08/28/2017,775.0,00029196
1,N090091,N090091 [EJECTOR ROD],,,0,2.00,3050.00,10/11/2018,7625.0,00051005
2,N090092,N090092 [ EJECTOR ROD],,,0,3.00,4575.00,10/11/2018,7625.0,00051005
1,H319673,H319673 [ARM (3)] SOONER,6/26/2017,1.00,0,0.00,2525.00,05/18/2017,2525.0,00023487
1,Y029526,Y029526 [CYLINDER HEAD] *DELIVERY; 1 WEEK FROM PO DATE,10/1/2019,2.00,0,0.00,345.00,09/24/2019,690.0,00067992
1,N064799,N064799 [SHAFT] *DELIVERY; 1 WEEK FROM PO DATE,11/7/2018,2.00,0,0.00,775.00,11/01/2018,1550.0,00052097
1,Y069063,Y069063 [SHAFT FOR ROLLER,,,0,1.00,195.00,12/06/2017,250.0,00034306
2,Y069060,Y069060 [SPACER],,,0,1.00,55.00,12/06/2017,250.0,00034306
1,H323583,H323583 [INJECTION BUSHING] DATE,1/4/2023,1.00,0,0.00,1075.00,11/30/2022,1075.0,00113975
1,N048865,N048865 [INJECTION BUSHING] DATE,2/18/2020,2.00,0,0.00,875.00,01/21/2020,1750.0,00073065
1,614W8001,614W8001 [SENSOR HOLDER DHS-T (SMM USE Y122303 & Y122366) ] DATE,6/21/2024,8.00,0,0.00,60.00,05/16/2024,480.0,00137627
1,612R6205,612R6205 [SENSOR BAR],,2019,0,1.00,297.00,02/26/2019,492.0,00057892
2,613T0501,613T0501 [SLEEVE],,2019,0,1.00,195.00,02/26/2019,492.0,00057892
1,N066877,N066877 [INJECTION BUSHING] DATE,8/4/2022,1.00,0,0.00,2185.00,07/01/2022,2185.0,00108428
1,601V4201,601V4201 [STOPPER PLATE] DATE,10/24/2022,2.00,0,0.00,225.00,09/19/2022,450.0,00111179
1,S486145,S486145 [TIE BAR NUT ISGS610] DATE,3/8/2024,18.00,0,0.00,875.00,01/15/2024,15750.0,00131281
1,N071870,N071870 [PISTON ROD],,2021,0,1.00,0.00,01/22/2021,6000.0,00087899
2,N071871,N071871 [GUIDE],,2021,0,1.00,0.00,01/22/2021,6000.0,00087899
3,H331160,H331160[SEAT],,2021,0,1.00,0.00,01/22/2021,6000.0,00087899
4,N106857,N106857[GUIDE],,2021,0,1.00,0.00,01/22/2021,6000.0,00087899
5,N106850,N106850[POPPET,,2021,0,1.00,0.00,01/22/2021,6000.0,00087899
1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] DATE,5/6/2024,6.00,0,0.00,390.00,04/10/2024,2340.0,00135795
1,6S331401,6S331401 [ARM SHAFT FOR DTO650~800L] 6S331401 [ARM SHAFT FOR DTO650~800L] * ** DELIVERY: 6 WEEKS FROM PO DATE**,12/22/2017,3.00,0,0.00,960.00,11/06/2017,2880.0,00032788
1,637R3501,637R3501 [SPROCKET] DATE,9/18/2019,3.00,0,0.00,110.00,08/14/2019,330.0,00065808
1,Y052733,Y052733 [SPACER] UPON PO RECEIPT,11/17/2023,1.00,0,0.00,185.00,11/14/2023,185.0,00128897
1,M8X385,M8X385 [ELECTRODE ROD],,1.00,0,0.00,20.00,11/13/2019,1098.0,00070356
2,614W1713,614W1713 [SPACER],,1.00,0,0.00,38.00,11/13/2019,1098.0,00070356
3,622W3101,622W3101 [SHAFT],,1.00,0,0.00,285.00,11/13/2019,1098.0,00070356
4,622W3102,622W3102 [SHAFT],,1.00,0,0.00,305.00,11/13/2019,1098.0,00070356
5,9X976001,9X976001 [JOINT ROD,,1.00,0,0.00,225.00,11/13/2019,1098.0,00070356
6,9X976002,9X976002 [JOINT ROD,,1.00,0,0.00,225.00,11/13/2019,1098.0,00070356
1,Y040402,Y040402 [LINER BRONZE DC350J],,,0,2.00,2200.00,09/10/2018,2700.0,00049299
2,647W5603,647W5603 [SLIDE PLATE FOR,,,0,2.00,500.00,09/10/2018,2700.0,00049299
1,463S5501,463S5501 [FLANGED BUSHING FOR PLUNGER TIP] DATE,5/13/2022,1.00,0,0.00,985.00,04/11/2022,985.0,00105087
1,N042010,N042010 [EJECTOR ARM] DATE,10/2/2019,1.00,0,0.00,770.00,08/28/2019,770.0,00066508
1,N048865,N048865 [INJECTION BUSHING] DATE,10/10/2022,1.00,0,0.00,875.00,08/26/2022,875.0,00110475
1,9X5163G02,9X5163G02 [COOLING PIPE ASSY] DATE,7/14/2023,2.00,0,0.00,415.00,06/09/2023,830.0,00121858
1,N038440,N038440 [SLIDE BAR] DATE,4/30/2019,2.00,0,0.00,835.00,03/19/2019,1670.0,00059049
1,Y042157,Y042157 [BUSHING],,2.00,0,0.00,495.00,08/17/2018,2300.0,00048150
2,609T1801,609T1801 [KEY],,6.00,0,0.00,135.00,08/17/2018,2300.0,00048150
3,647W5603,647W5603 [SLIDE PLATE FOR,,2.00,0,0.00,250.00,08/17/2018,2300.0,00048150
1,L594412,L594412 [SHAFT O.A.L. 790MM] DATE,9/25/2023,2.00,0,0.00,575.00,09/25/2023,1150.0,00126306
1,S182901,S182901 [TIE BAR NUT FOR ISE250] DATE,6/20/2024,2.00,0,0.00,815.00,05/15/2024,1630.0,00137551
2,625W1701,625W1701 [LINK PIN BUSHING] 8/3/,,2017,0,8.00,4000.00,08/03/2017,5250.0,00027756
3,9W306305,9W306305 [LINK PIN] 9/1/,,2017,0,1.00,1250.00,08/03/2017,5250.0,00027756
1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT] DATE,12/23/2021,1.00,0,0.00,2225.00,11/18/2021,2225.0,00099906
1,4T123401,4T123401 [LADLE PIN] DATE,11/29/2021,1.00,0,0.00,63.00,11/15/2021,63.0,00099735
1,Y089908,Y089908 [LADLE PIN] DATE,7/5/2024,1.00,0,0.00,110.00,06/12/2024,110.0,00138851
1,S529936,S529936 [FLANGE FOR INJ. PISTON ROD ISGS I19] DATE,4/11/2025,2.00,0,0.00,825.00,03/06/2025,1650.0,00150521
1,Y141519,Y141519 [LINK PIN BUSHING DC2500CS-2 ] DATE,1/19/2021,6.00,0,0.00,825.00,12/08/2020,4950.0,00086167
1,N038440,N038440 [SLIDE BAR] DATE,11/6/2019,2.00,0,0.00,835.00,09/25/2019,1670.0,00068096
1,N064799,N064799 [SHAFT],,,0,1.00,775.00,11/19/2018,1075.0,00053000
2,Y089908,Y089908 [LADLE PIN],,,0,3.00,300.00,11/19/2018,1075.0,00053000
1,Y026322,Y026322 [CYLINDER JOINT] DATE,2/28/2025,1.00,0,0.00,195.00,01/22/2025,195.0,00148346
1,4T123401,4T123401 [LADLE PIN] DATE,1/2/2020,4.00,0,0.00,63.00,12/05/2019,252.0,00071299
1,Y063960,Y063960 [HOLDER],,,0,1.00,1665.00,07/19/2018,3550.0,00046409
2,N048865,N048865 [INJECTION BUSHING],,,0,1.00,1885.00,07/19/2018,3550.0,00046409
1,614W1810,614W1810 [P-SQ-KEY],,1.00,0,0.00,35.00,08/12/2025,1360.0,00158145
2,622W3102,622W3102 [SHAFT],,1.00,0,0.00,350.00,08/12/2025,1360.0,00158145
3,N002727,N002727 [SHAFT],,1.00,0,0.00,975.00,08/12/2025,1360.0,00158145
1,637R4902,637R4902 [P SQUARE KEY] DATE,3/28/2025,1.00,0,0.00,50.00,03/06/2025,50.0,00150519
1,CHG25073,BRACKET,8/5/2025,1.00,0,0.00,240.00,07/01/2025,240.0,00156168
1,Y075051,Y075051[PLUNGER ROD ] DATE,9/5/2022,1.00,0,0.00,690.00,08/01/2022,690.0,00109487
1,Y100851,Y100851 [PLATE],,2019,0,2.00,0.00,07/08/2019,1830.0,00064125
2,Y100852,Y100852 [PLATE],,2019,0,2.00,0.00,07/08/2019,1830.0,00064125
3,9W4210G02,9W4210G02 [COOLING PIPE],,2019,0,2.00,0.00,07/08/2019,1830.0,00064125
1,S529933,[L GUIDE PLATE F/ INJ BASE ISF GS GT I19-I81 (100X75MM)] DATE,6/13/2025,1.00,0,0.00,250.00,05/12/2025,250.0,00153789
1,N065198,N065198[PACKING GLAND] DATE,6/26/2023,1.00,0,0.00,730.00,05/22/2023,730.0,00120997
1,Y013048,Y013048 [FLANGE],12/20/2018,1.00,0,0.00,495.00,12/18/2018,495.0,00054555
1,S661823,S661823 [SET SCREW ] S661823 [SET SCREW ],12/21/2022,4.00,0,0.00,23.50,12/14/2022,94.0,00114573
1,N072875,N072875 [LADLE ARM(SPECIAL FOR AHRESTY)] DATE,11/15/2021,1.00,0,0.00,2675.00,10/12/2021,2675.0,00098605
1,N017860,N017860[COVER],11/23/2018,1.00,0,0.00,275.00,10/18/2018,275.0,00051405
1,396W7701,396W7701 [ARM SHAFT FOR DTO650~800L] * DATE**,4/25/2018,1.00,0,0.00,1380.00,03/20/2018,1380.0,00039975
1,N062740,N062740 [COUPLING],,2018,0,1.00,3250.00,03/26/2018,3825.0,00040291
2,Y084563,Y084563 [SPACER],,2018,0,1.00,575.00,03/26/2018,3825.0,00040291
1,9X818210,9X818210 [TURN BUCKLE] DATE,3/5/2021,4.00,0,0.00,475.00,01/22/2021,1900.0,00087902
1,Y052733,Y052733 [SPACER] * DATE**,11/20/2017,1.00,0,0.00,180.00,11/01/2017,180.0,00032607
1,9W705201,9W705201 [FLANGED,,2025,0,1.00,0.00,02/26/2025,8235.0,00150096
2,N019729,N019729 [SHAFT FOR,,2025,0,1.00,0.00,02/26/2025,8235.0,00150096
3,N050619,N050619 [COUPLING,,2025,0,2.00,0.00,02/26/2025,8235.0,00150096
4,Y019692,Y019692 [FLANGE-B],,2025,0,1.00,0.00,02/26/2025,8235.0,00150096
1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS] DATE,8/20/2018,1.00,0,0.00,515.00,07/16/2018,515.0,00046186
1,Y033657,Y033657 [BLOCK] DATE,8/23/2019,3.00,0,0.00,105.00,07/12/2019,315.0,00064455
1,N048865,N048865 [INJECTION BUSHING] **DELIVERY; 6 WEEKS FROM PO DATE**,3/23/2018,1.00,0,0.00,1885.00,02/08/2018,1885.0,00037757
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,1/4/2019,2.00,0,0.00,1550.00,11/14/2018,3100.0,00052865
1,236W0801,236W0801 [COUPLING DC3500CS] DATE,11/16/2023,1.00,0,0.00,3820.00,10/04/2023,3820.0,00126896
1,T12X50X50 Plate- 8/15,/2018,,,0,18.00,342.00,07/11/2018,342.0,00046031
1,N048865,N048865 [INJECTION BUSHING] DATE,8/15/2025,2.00,0,0.00,975.00,07/11/2025,1950.0,00156550
1,N013391,N013391 [SHAFT FOR POUR ASS'Y] DATE,8/11/2020,5.00,0,0.00,500.00,07/14/2020,2500.0,00080116
1,N089679,N089679 [BUSHING] DELIVERY: 6 WEEKS FROM PO DATE,12/12/2019,2.00,0,0.00,5795.00,10/31/2019,11590.0,00069788
1,236W0801,236W0801 [COUPLING DC3500CS] DATE,6/20/2025,1.00,0,0.00,3995.00,05/01/2025,3995.0,00153372
1,TMN0650,TMN0650 [SLIDE PLATE EC280SX2],10/24/2022,1.00,0,0.00,250.00,10/20/2022,250.0,00112448
1,Y026322,Y026322 [CYLINDER JOINT] DATE,9/27/2024,2.00,0,0.00,175.00,08/21/2024,350.0,00141776
1,695R1601,695R1601 [LOCK NUT] DATE,9/22/2025,4.00,0,0.00,50.00,09/03/2025,200.0,00159139
1,Y152202,Y152202 [SLIDE PLATE DC350R- M] DATE,1/6/2021,4.00,0,0.00,275.00,12/09/2020,1100.0,00086229
1,N054089,N054089 [SEAT DC1650CS-2],,1.00,0,0.00,2175.00,01/04/2025,3755.0,00147461
2,Y033453,Y033453 [ADJUSTING SHAFT],,1.00,0,0.00,680.00,01/04/2025,3755.0,00147461
3,647W6501,647W6501 [SLIDE PLATE,,2.00,0,0.00,450.00,01/04/2025,3755.0,00147461
1,TML0088,TML0088 [SAFETY GATE ROLLER EC55 -250SX BOTTOM FLAT SUR,2/7/2025,10.00,0,0.00,50.00,01/03/2025,500.0,00147475
1,Y026322,Y026322 [CYLINDER JOINT] DATE,5/3/2023,1.00,0,0.00,155.00,03/29/2023,155.0,00118617
1,N061985,N061985 [EJECTOR PISTON ROD] DATE,5/9/2019,1.00,0,0.00,1475.00,04/04/2019,1475.0,00059887
1,Y015907,Y015907 [CASE GUIDE],,,0,3.00,0.00,08/06/2018,2356.0,00047461
2,Y049547,Y049547 [CASE],,,0,1.00,0.00,08/06/2018,2356.0,00047461
3,Y052732,Y052732 [CASE],,,0,1.00,0.00,08/06/2018,2356.0,00047461
4,Y052733,Y052733 [SPACER],,,0,2.00,0.00,08/06/2018,2356.0,00047461
