PO_Number,LineItem_ID,Part_Number,Description,Quantity,Unit_Price,Due_Date,Status
101646,3,Y006502,Y006502 [SPACER],1,105.00,2022-02-11,Completed
67993,1,Y112267,Y112267 [STOPPER],1,105.00,2019-10-22,Completed
67993,2,Y112268,Y112268 [CAP],1,295.00,2019-10-22,Completed
67993,3,Y112269,Y112269 [STOPPER PIN],2,120.00,2019-10-22,Completed
68691,1,N066877,N066877 [INJECTION BUSHING],1,2100.00,2019-11-05,Completed
29815,1,Y157511,Y157511 [EJECTOR ROD],2,875.00,2017-10-06,Completed
112129,1,Y020056,Y020056 [ROD],1,495.00,2022-11-28,Completed
111420,1,N117348,N117348 [FLANGED BUSHING],1,1525.00,2022-10-31,Completed
23486,1,Y027627,Y027627 [SLIDE PLATE FOR DC2500CS2],2,1250.00,2017-05-31,Completed
23486,2,N020124,N020124 [LINER FOR DC2500CS2],2,3450.00,2017-05-31,Completed
153607,1,N045969,N045969 [POPPET C2G16],1,1335.00,2025-06-13,Completed
153607,2,N072618,N072618 [GUIDE C2G16 DC350JMS],1,1275.00,2025-06-13,Completed
44347,1,655S3602,655S3602 [BLOCK] 655S3602 [BLOCK] ,1,345.00,2018-07-06,Completed
151038,1,680V5101,680V5101 [MAGNETIC HEAD HOLDER FOR DHS-T],1,95.00,2025-04-18,Completed
51992,1,N069221,N069221 [EJECTOR ROD DC2500CS2],1,2250.00,2018-12-04,Completed
125975,1,S601971,S601971 [CLAMP WEAR STRIP ISGN 120 150] S601971 [CLAMP WEAR STRIP ISGN 120 150],2,190.00,2023-11-02,Completed
134878,1,N060285,N060285 [SHAFT FOR SAFETY HOOK ASSY DC800RM],1,695.00,2024-04-26,Completed
134878,2,Y075430,Y075430 [SPACER],1,25.00,2024-04-26,Completed
134878,3,Y084103,Y084103 [BUSHING],1,155.00,2024-04-26,Completed
134878,4,Y084104,Y084104 [BUSHING FOR SAFETY HOOK],1,195.00,2024-04-26,Completed
136909,1,Y037700,Y037700 [SLIDE PLATE],2,1225.00,2024-06-07,Completed
50326,1,9X924605,9X924605 [TIE BAR BUSHING DC650JMS],2,825.00,2018-10-24,Completed
111385,1,4T448001,4T448001 [LEFT SCREW NUT DAL500~800SVSH-M],10,10.00,2022-11-11,Completed
97686,1,9X814704,9X814704[SHAFT],1,390.00,2021-10-28,Completed
97686,2,9X814806,9X814806 [SHAFT FOR SPLIT NUT],2,495.00,2021-10-28,Completed
97686,3,9X814805,9X814805[SHAFT],1,475.00,2021-10-28,Completed
97686,4,N015168,N015168[STOPPER],1,565.00,2021-10-28,Completed
142905,1,L771624,L771624 [NUT FOR BOOSTER CYLINDER M72],1,385.00,2024-10-14,Completed
142905,2,S576705,S576705 [NUT FOR CLAMP M72X2 105MM X 23MM],1,355.00,2024-10-14,Completed
138065,1,654V2701,654V2701 [FLANGE ( B )],2,500.00,2024-07-12,Completed
138065,2,9X352701,9X352701 [FLANGE],2,500.00,2024-07-12,Completed
133118,1,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT],1,1525.00,2024-03-22,Completed
155288,1,Y064576,Y064579 [FITTING],2,480.00,2025-07-25,Completed
101445,1,N072444,N072444 [JOINT],5,715.00,2022-02-08,Completed
101445,2,N01160G02,N01160G02 [COOLING PIPE],5,545.00,2022-02-08,Completed
49879,1,H323582,H323582 [BUSHING],2,1235.00,2018-11-01,Completed
128539,1,N049364,N049364 [LADLE SHAFT],3,1125.00,2023-12-18,Completed
62424,1,8X20BS,8X20BS [BRASS SCREWS],48,2.50,2019-06-11,Completed
81967,1,488S2301,488S2301 [BUSHING],2,375.00,2020-10-05,Completed
81967,2,488S2302,488S2302 [BUSHING],2,425.00,2020-10-05,Completed
81967,3,6S210701,6S210701 [GUIDE BAR],1,795.00,2020-10-05,Completed
109291,1,S536332,S536332[EXTENSION ROD FOR CARRIAGE ISG500 610 59B 569MM] S536332[EXTENSION ROD FOR CARRIAGE ISG500 610 59B 569MM],1,420.00,2022-08-17,Completed
149845,1,N048865,N048865 [INJECTION BUSHING],1,975.00,2025-04-04,Completed
121535,1,TML0026,TML0026 [LINK PIN 1 FOR EC200SX SXII],5,550.00,2023-07-07,Completed
121535,2,TML0038,TML0038 [LINK PIN 2 FOR EC200SX],1,345.00,2023-07-07,Completed
61105,1,Y040402,Y040402 [LINER BRONZE DC350J],2,1100.00,2019-05-30,Completed
33131,1,Y026063,Y026063 [ COVER ] ,2,45.00,2018-01-05,Completed
61111,1,8X20BS,8X20BS [BRASS SCREWS],12,2.50,2019-05-09,Completed
97687,2,478R1001,478R1001[LINK],1,355.00,2021-10-07,Completed
149689,1,614W8001,614W8001 [SENSOR HOLDER DHS-T (SMM USE Y122303 & Y122366) ],7,60.00,2025-04-04,Completed
128288,1,9W4210G04,9W4210G04 [COOLING PIPE ASSY],3,425.00,2023-12-07,Completed
128288,2,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT],1,1450.00,2023-12-07,Completed
128288,3,Y026322,Y026322 [CYLINDER JOINT],1,155.00,2023-12-07,Completed
50327,1,H327229,H327229 [REVERSE SHAFT],1,1955.00,2018-10-31,Completed
72838,1,Y029526,Y029526 [CYLINDER HEAD],2,325.00,2020-02-12,Completed
29196,1,637R3601,637R3601 [SHAFT] OF PO,1,775.00,2017-10-09,Completed
108164,1,9W331104,9W331104 [GUIDE SHAFT DBS500~800MS],2,2200.00,2022-07-28,Completed
108164,2,H323581,H323581 [INJECTION BUSHING],1,1875.00,2022-07-28,Completed
51005,1,N090091,N090091 [EJECTOR ROD],2,1525.00,2018-11-15,Completed
51005,2,N090092,N090092 [ EJECTOR ROD],3,1525.00,2018-11-15,Completed
23487,1,H319673,H319673 [ARM (3)] SOONER,1,2525.00,2017-06-26,Completed
67992,1,Y029526,Y029526 [CYLINDER HEAD],2,345.00,2019-10-01,Completed
52097,1,N064799,N064799 [SHAFT],2,775.00,2018-11-07,Completed
34306,1,Y069063,Y069063 [SHAFT FOR ROLLER (DC1650CS)],1,195.00,2018-01-12,Completed
34306,2,Y069060,Y069060 [SPACER],1,55.00,2018-01-12,Completed
113975,1,H323583,H323583 [INJECTION BUSHING],1,1075.00,2023-01-04,Completed
73065,1,N048865,N048865 [INJECTION BUSHING],2,875.00,2020-02-18,Completed
82088,1,8X20BS,8X20BS [BRASS SCREWS],34,2.50,2020-10-07,Completed
82088,2,647W5603,647W5603 [SLIDE PLATE FOR DC350J],2,275.00,2020-10-12,Completed
137627,1,614W8001,614W8001 [SENSOR HOLDER DHS-T (SMM USE Y122303 & Y122366) ],8,60.00,2024-06-21,Completed
57892,1,612R6205,612R6205 [SENSOR BAR],1,297.00,2019-04-02,Completed
57892,2,613T0501,613T0501 [SLEEVE],1,195.00,2019-04-02,Completed
108428,1,N066877,N066877 [INJECTION BUSHING],1,2185.00,2022-08-04,Completed
111179,1,601V4201,601V4201 [STOPPER PLATE],2,225.00,2022-10-24,Completed
131281,1,S486145,S486145 [TIE BAR NUT ISGS610],18,875.00,2024-03-08,Completed
87899,1,N071870,N071870 [PISTON ROD],1,780.00,2021-03-05,Completed
87899,2,N071871,N071871 [GUIDE],1,750.00,2021-03-05,Completed
87899,3,H331160,H331160[SEAT],1,2625.00,2021-03-05,Completed
87899,4,N106857,N106857[GUIDE],1,870.00,2021-03-05,Completed
87899,5,N106850,N106850[POPPET,1,975.00,2021-03-05,Completed
135795,1,647W5603,647W5603 [SLIDE PLATE FOR DC350J],6,390.00,2024-05-06,Completed
32788,1,6S331401,6S331401 [ARM SHAFT FOR DTO650~800L] 6S331401 [ARM SHAFT FOR DTO650~800L] ,3,960.00,2017-12-22,Completed
65808,1,637R3501,637R3501 [SPROCKET],3,110.00,2019-09-18,Completed
152849,1,609T2104,609T2104[BUSHING],1,645.00,2025-05-30,Completed
152849,2,9X979801,9X979801[PLUNGER ROD],2,2790.00,2025-05-30,Completed
128897,1,Y052733,Y052733 [SPACER] ,1,185.00,2023-11-17,Completed
70356,1,M8X385,M8X385 [ELECTRODE ROD],1,20.00,2019-12-17,Completed
70356,2,614W1713,614W1713 [SPACER],1,38.00,2019-12-17,Completed
70356,3,622W3101,622W3101 [SHAFT],1,285.00,2019-12-17,Completed
70356,4,622W3102,622W3102 [SHAFT],1,305.00,2019-12-17,Completed
70356,5,9X976001,9X976001 [JOINT ROD DAL500~800SVSH],1,225.00,2019-12-17,Completed
70356,6,9X976002,9X976002 [JOINT ROD DAL500~800SVSH],1,225.00,2019-12-17,Completed
49299,1,Y040402,Y040402 [LINER BRONZE DC350J],2,1100.00,2018-10-08,Completed
49299,2,647W5603,647W5603 [SLIDE PLATE FOR DC350J],2,250.00,2018-10-08,Completed
105087,1,463S5501,463S5501 [FLANGED BUSHING FOR PLUNGER TIP],1,985.00,2022-05-13,Completed
66508,1,N042010,N042010 [EJECTOR ARM],1,770.00,2019-10-02,Completed
110475,1,N048865,N048865 [INJECTION BUSHING],1,875.00,2022-10-10,Completed
95457,1,388W45-11,388W45-11 [EJECTOR ROD WIRE TYPE FOR DC3500CS],3,1475.00,2021-08-24,Completed
95457,2,388W45-12,388W45-12 [EJECTOR ROD SOLID TYPE FOR DC3500CS],3,1175.00,2021-08-24,Completed
121858,1,9X5163G02,9X5163G02 [COOLING PIPE ASSY],2,415.00,2023-07-14,Completed
59049,1,N038440,N038440 [SLIDE BAR],2,835.00,2019-04-30,Completed
48150,1,Y042157,Y042157 [BUSHING],2,495.00,2018-09-14,Completed
48150,2,609T1801,609T1801 [KEY],6,135.00,2018-09-14,Completed
48150,3,647W5603,647W5603 [SLIDE PLATE FOR DC350J],2,250.00,2018-09-14,Completed
126306,1,L594412,L594412 [SHAFT O.A.L. 790MM],2,575.00,2023-09-25,Completed
137551,1,S182901,S182901 [TIE BAR NUT FOR ISE250],2,815.00,2024-06-20,Completed
27756,2,625W1701,625W1701 [LINK PIN BUSHING],8,500.00,2017-08-03,Completed
27756,3,9W306305,9W306305 [LINK PIN],1,1250.00,2017-09-01,Completed
99906,1,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT],1,2225.00,2021-12-23,Completed
99735,1,4T123401,4T123401 [LADLE PIN],1,63.00,2021-11-29,Completed
138851,1,Y089908,Y089908 [LADLE PIN],1,110.00,2024-07-05,Completed
150521,1,S529936,S529936 [FLANGE FOR INJ. PISTON ROD ISGS I19],2,825.00,2025-04-11,Completed
86167,1,Y141519,Y141519 [LINK PIN BUSHING DC2500CS-2 ],6,825.00,2021-01-19,Completed
94563,1,N036472,N036472[POPPET],1,945.00,2021-07-29,Completed
94563,2,N054087,N054087 [POPPET C2G31],1,1655.00,2021-07-29,Completed
82467,1,N045969,N045969[POPPET],1,1575.00,2020-10-09,Completed
82467,2,N072616,N072616 [COVER FOR C2G16],1,1775.00,2020-10-23,Completed
134919,1,637R3402,637R3402 [SHAFT],1,795.00,2024-04-26,Completed
134919,2,Y153922,Y153922[SLIDE PLATE],1,1475.00,2024-05-06,Completed
68096,1,N038440,N038440 [SLIDE BAR],2,835.00,2019-11-06,Completed
53000,1,N064799,N064799 [SHAFT],1,775.00,2018-12-17,Completed
53000,2,Y089908,Y089908 [LADLE PIN],3,100.00,2018-12-17,Completed
102529,1,614W1801,614W1801 [P SQUARE KEY],1,25.00,2022-03-04,Completed
102529,2,Y052734,Y052734 [CASE],2,175.00,2022-03-04,Completed
148346,1,Y026322,Y026322 [CYLINDER JOINT],1,195.00,2025-02-28,Completed
71299,1,4T123401,4T123401 [LADLE PIN],4,63.00,2020-01-02,Completed
46409,1,Y063960,Y063960 [HOLDER],1,1665.00,2018-08-30,Completed
46409,2,N048865,N048865 [INJECTION BUSHING],1,1885.00,2018-08-30,Completed
158145,1,614W1810,614W1810 [P-SQ-KEY],1,35.00,2025-09-19,Completed
158145,2,622W3102,622W3102 [SHAFT],1,350.00,2025-09-19,Completed
158145,3,N002727,N002727 [SHAFT],1,975.00,2025-09-19,Completed
150519,1,637R4902,637R4902 [P SQUARE KEY],1,50.00,2025-03-28,Completed
156168,1,CHG25073,CHG25073 [BRACKET],1,240.00,2025-08-05,Completed
109487,1,Y075051,Y075051[PLUNGER ROD ],1,690.00,2022-09-05,Completed
64125,1,Y100851,Y100851 [PLATE],2,295.00,2019-08-05,Completed
64125,2,Y100852,Y100852 [PLATE],2,265.00,2019-08-05,Completed
64125,3,9W4210G02,9W4210G02 [COOLING PIPE],2,355.00,2019-08-05,Completed
153789,1,S529933,[L GUIDE PLATE F/ INJ BASE ISF GS GT I19-I81 (100X75MM)],1,250.00,2025-06-13,Completed
120997,1,N065198,N065198[PACKING GLAND],1,730.00,2023-06-26,Completed
78530,1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T],3,47.50,2020-07-13,Completed
78530,2,680V5101,680V5101 [MAGNETIC HEAD HOLDER FOR DHS-T],2,75.00,2020-06-30,Completed
54555,1,Y013048,Y013048 [FLANGE],1,495.00,2018-12-20,Completed
92466,1,6S331401,6S331401 [ARM SHAFT FOR DTO650~800L],1,960.00,2021-06-08,Completed
92466,2,6S331301,6S331301 [GUIDE SHAFT],1,725.00,2021-06-08,Completed
114573,1,S661823,S661823 [SET SCREW ] S661823 [SET SCREW ],4,23.50,2022-12-21,Completed
98605,1,N072875,N072875 [LADLE ARM(SPECIAL FOR AHRESTY)],1,2675.00,2021-11-15,Completed
96628,1,N054089,N054089 [SEAT DC1650CS-2],1,2100.00,2021-09-30,Completed
96628,2,Y074206,Y074206 [POPPET DC1650CS-2],1,1075.00,2021-09-30,Completed
51405,1,N017860,N017860[COVER],1,275.00,2018-11-23,Completed
39975,1,396W7701,396W7701 [ARM SHAFT FOR DTO650~800L] ,1,1380.00,2018-04-25,Completed
147501,1,LMT0000,LMT0000 [TIE BAR EC610SX M160 X 4335MM],2,11125.00,2025-03-14,Completed
147501,2,TMT0008,TMT0008 [LINK PIN 1 EC610SX SXII],6,1455.00,2025-03-14,Completed
40291,1,N062740,N062740 [COUPLING],1,3250.00,2018-05-07,Completed
40291,2,Y084563,Y084563 [SPACER],1,575.00,2018-05-07,Completed
87902,1,9X818210,9X818210 [TURN BUCKLE],4,475.00,2021-03-05,Completed
32607,1,Y052733,Y052733 [SPACER] ,1,180.00,2017-11-20,Completed
150096,1,9W705201,9W705201 [FLANGED BUSHING],1,1510.00,2025-04-04,Completed
150096,2,N019729,N019729 [SHAFT FOR DTO350SLH WRIST MOVEMENT],1,1450.00,2025-04-04,Completed
150096,3,N050619,N050619 [COUPLING DC350JM- S/MH & DC500CLHT],2,2325.00,2025-04-04,Completed
150096,4,Y019692,Y019692 [FLANGE-B],1,625.00,2025-04-04,Completed
46186,1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS],1,515.00,2018-08-20,Completed
64455,1,Y033657,Y033657 [BLOCK],3,105.00,2019-08-23,Completed
130038,1,N090091,N090091 [EJECTOR ROD],2,1575.00,2024-01-17,Completed
130038,2,N090092,N090092 [ EJECTOR ROD],1,1575.00,2024-01-17,Completed
113187,1,N090092,N090092 [ EJECTOR ROD],1,1575.00,2022-12-14,Completed
113187,2,Y029537,Y029537 [EJECTOR BUSHING],1,525.00,2022-12-14,Completed
37757,1,N048865,N048865 [INJECTION BUSHING] ,1,1885.00,2018-03-23,Completed
52865,1,N02477G03,N02477G03 [GUIDE SHAFT],2,1550.00,2019-01-04,Completed
126896,1,236W0801,236W0801 [COUPLING DC3500CS],1,3820.00,2023-11-16,Completed
46031,1,T12X50X50,T12X50X50 [PLATE],18,19.00,2018-08-15,Completed
156550,1,N048865,N048865 [INJECTION BUSHING],2,975.00,2025-08-15,Completed
80116,1,N013391,N013391 [SHAFT FOR POUR ASS'Y],5,500.00,2020-08-11,Completed
153372,1,236W0801,236W0801 [COUPLING DC3500CS],1,3995.00,2025-06-20,Completed
112448,1,TMN0650,TMN0650 [SLIDE PLATE EC280SX2],1,250.00,2022-10-24,Completed
111141,1,611V6701,611V6701 [ELECTRODE PROBE],6,81.75,2022-10-21,Completed
111141,2,4T123401,4T123401 [LADLE PIN],3,60.00,2022-10-21,Completed
141776,1,Y026322,Y026322 [CYLINDER JOINT],2,175.00,2024-09-27,Completed
159139,1,695R1601,695R1601 [LOCK NUT],4,50.00,2025-09-22,Completed
86229,1,Y152202,Y152202 [SLIDE PLATE DC350R- M],4,275.00,2021-01-06,Completed
147461,1,N054089,N054089 [SEAT DC1650CS-2],1,2175.00,2025-02-14,Completed
147461,2,Y033453,Y033453 [ADJUSTING SHAFT],1,680.00,2025-02-14,Completed
147461,3,647W6501,647W6501 [SLIDE PLATE DC500CL-HT / J / JMS / JMH / R / RM],2,450.00,2025-02-14,Completed
147475,1,TML0088,TML0088 [SAFETY GATE ROLLER EC55 -250SX BOTTOM FLAT SUR,10,50.00,2025-02-07,Completed
118617,1,Y026322,Y026322 [CYLINDER JOINT],1,155.00,2023-05-03,Completed
59887,1,N061985,N061985 [EJECTOR PISTON ROD],1,1475.00,2019-05-09,Completed
47461,1,Y015907,Y015907 [CASE GUIDE],3,437.00,2018-09-13,Completed
47461,2,Y049547,Y049547 [CASE],1,275.00,2018-09-13,Completed
47461,3,Y052732,Y052732 [CASE],1,275.00,2018-09-13,Completed
47461,4,Y052733,Y052733 [SPACER],2,185.00,2018-09-13,Completed
47461,5,612R7701,612R7701[P. SQUIARE KEY],1,125.00,2018-09-13,Completed
143175,1,685R1002,685R1002 [ELECTRODE],11,57.00,2024-10-14,Completed
145289,1,9X976001,9X976001 [ TURN BUCKLE DAL500~800SVSH-M ],1,250.00,2024-12-13,Completed
145289,2,9X976002,9X976002 [ TURN BUCKLE DAL500~800SVSH-M ],1,250.00,2024-12-13,Completed
39626,1,N015624,N015624 [PISTON DBS2500FG] ,1,3800.00,2018-04-17,Completed
66336,1,N060285,N060285 [SHAFT FOR SAFETY HOOK ASSY DC800RM],1,695.00,2019-09-30,Completed
132015,1,647W5604,647W5604 [SLIDE PLATE DC250JMS],4,300.00,2024-02-26,Completed
132015,2,8X20BS,8X20BS [BRASS SCREWS],36,3.00,2024-02-02,Completed
52905,1,Y006291,Y006291 [SPROCKET],3,375.00,2018-12-12,Completed
135752,1,674W9401,674W9401 [RING],2,125.00,2024-05-08,Completed
135752,2,609T2104,609T2104[BUSHING],2,625.00,2024-05-08,Completed
135752,3,609T2102,609T2102 [TIE BAR BUSHING DC350CL-3],8,625.00,2024-05-08,Completed
135752,4,8X20BS,8X20BS [BRASS SCREWS],12,3.00,2024-05-08,Completed
66685,2,M8X355,M8X355 [ELECTRODE ROD],1,20.00,2019-09-06,Completed
146227,1,Y019691,Y019691 [BUSHING],1,145.00,2024-12-20,Completed
47887,1,647W6504,647W6504 [SLIDE PLATE DC800CLH-T],4,425.00,2018-09-17,Completed
114575,1,Y153922,Y153922[SLIDE PLATE],1,1475.00,2023-01-25,Completed
117726,1,TMT2308,TMT2308 {HOLDER CARRIAGE CYLINDER ECSX3-36] TMT2308 {HOLDER CARRIAGE CYLINDER ECSX3-36],1,695.00,2023-04-07,Completed
31078,1,H306464,H306464 [EJECTOR PLATE C],2,4780.00,2017-11-29,Completed
62420,1,8X20BS,8X20BS [BRASS SCREWS],120,2.50,2019-06-11,Completed
47850,1,4T123401,4T123401 [LADLE PIN],3,63.00,2018-09-03,Completed
99686,1,N083306,N083306 [LINER BRASS],2,2725.00,2021-12-17,Completed
65415,1,4T122501,4T122501 [RIGHT SCREW BOLT],1,45.00,2019-09-09,Completed
65415,2,4T122502,4T122502 [LEFT SCREW BOLT],1,45.00,2019-09-09,Completed
63716,1,623T9801,623T9801 [PLUNGER ROD DC350CL-3],2,950.00,2019-08-01,Completed
121256,1,236W0801,236W0801 [COUPLING DC3500CS],2,3820.00,2023-07-07,Completed
63717,1,N083306,N083306 [LINER BRASS],5,2725.00,2019-08-08,Completed
31051,1,609T2103,609T2103 [CLAMP BUSHING DC350CL-1],2,375.00,2017-11-10,Completed
31051,2,609T2105,609T2105 [CLAMP BUSHING DC350CL-1],2,355.00,2017-11-10,Completed
31045,1,637W9901,637W9901 [BRACKET],1,125.00,2017-11-28,Completed
31045,2,637W9902,637W9902 [BRACKET],1,125.00,2017-11-28,Completed
31045,3,N017857,N017857 [HOLDER GRIPPER DTO250~350SLH],2,1175.00,2017-11-28,Completed
31045,4,N017858,N017858 [HOLDER GRIPPER DTO250~350SLH],2,1025.00,2017-11-28,Completed
75149,1,Y026063,Y026063 [ COVER ],1,48.00,2020-03-30,Completed
122005,1,TMH0450,TMH0450 [BRACKET 2 EC250SX],1,325.00,2023-07-19,Completed
99687,1,Y047349,Y047349 [CYLINDER HEAD],1,365.00,2021-12-17,Completed
99687,2,N033940,N033940 [CYLINDER],1,1250.00,2021-12-17,Completed
99687,3,Y047672,Y047672 [TIP DC800JM-S],1,75.00,2021-12-17,Completed
99687,4,Y047350,Y047350 [PISTON ROD],1,1075.00,2021-12-17,Completed
40858,1,611S1101,611S1101 [THRUST WASHER],2,125.00,2018-05-04,Completed
40858,2,Y052727,Y052727 [SPROCKET],2,495.00,2018-05-04,Completed
62421,1,Y023427,Y023427[LOCK PLATE],4,385.00,2019-07-30,Completed
62421,2,Y023429,Y023429[LOCK PLATE],8,375.00,2019-07-30,Completed
62421,3,Y023435,Y023435[LOCK PLATE],2,475.00,2019-07-30,Completed
62421,4,Y061237,Y061237[SQUARE KEY],4,195.00,2019-07-30,Completed
62421,5,Y141518,Y141518 [LINK PIN BUSHING DC2500CS-2],8,735.00,2019-07-30,Completed
62421,6,Y141519,Y141519 [LINK PIN BUSHING DC2500CS-2 ],8,825.00,2019-07-30,Completed
101145,1,Y006975,Y006975 [FLANGE],1,1275.00,2022-01-24,Completed
81745,1,9W306301,9W306301 [LINK PIN],6,800.00,2020-09-29,Completed
81745,2,9W306202,9W306202 [LINK PIN],2,845.00,2020-09-29,Completed
81745,3,609T1002,609T1002 [LINK PIN BUSHING],4,385.00,2020-09-29,Completed
81745,4,9W306201,9W306201 [LINK PIN],2,650.00,2020-09-29,Completed
55272,1,N015624,N015624 [PISTON DBS2500FG],1,3800.00,2019-02-12,Completed
143438,1,4T123401,4T123401 [LADLE PIN],2,65.00,2024-11-01,Completed
143438,2,647W6501,647W6501 [SLIDE PLATE (DC500CL-HT)],4,450.00,2024-11-01,Completed
143438,3,8X20BS,8X20BS [BRASS SCREWS],12,3.00,2024-11-01,Completed
143438,4,9W4210G04,9W4210G04 [COOLING PIPE ASSY],2,425.00,2024-11-01,Completed
61855,1,437r7603,437R7603 [CLAW 30mm Long],1,710.00,2019-06-24,Completed
33875,1,670T6401,670T6401 [SHAFT],3,140.00,2018-01-12,Completed
33875,2,670T6402,670T6402 [SHAFT],3,140.00,2018-01-12,Completed
33875,3,670T6701,670T6701 [SHAFT],1,260.00,2018-01-12,Completed
33875,4,670T6801,670T6801 [SHAFT],3,275.00,2018-01-12,Completed
33875,5,627R6901,627R6901 [SPACER],1,59.00,2018-01-12,Completed
33875,6,627R7401,627R7401 [SHAFT],2,310.00,2018-01-12,Completed
33875,7,627R7501,627R7501 [SHAFT],2,150.00,2018-01-12,Completed
33875,8,679R4801,679R4801 [COUPLING],1,499.00,2018-01-12,Completed
96205,1,4T123401,4T123401 [LADLE PIN],2,63.00,2021-08-20,Completed
71105,1,N072157,N072157 [SEAT C2G16],1,1245.00,2020-01-03,Completed
71105,2,N071946,N071946 [GUIDE C2G16],1,835.00,2020-01-03,Completed
71105,3,N036471,N036471[PISTON ROD],1,1100.00,2020-01-03,Completed
71105,4,N036472,N036472[POPPET],1,915.00,2020-01-03,Completed
135753,1,Y058255,Y058255 [NUT FOR GUIDE BAR],4,675.00,2024-05-22,Completed
135753,2,N072802,N072802 [EJECTOR ROD],5,735.00,2024-05-22,Completed
135753,3,408S3406,408S3406 [BUSHING FOR EJECTOR DC2500CS-2],10,310.00,2024-05-22,Completed
68412,1,N066875,N066875[ BUSHING],2,2245.00,2019-11-12,Completed
68412,2,Y012556,Y012556 [GUIDE],2,1525.00,2019-11-12,Completed
68412,3,6R893601,6R893601[POPPET],2,2150.00,2019-11-12,Completed
31509,1,654V2701,654V2701 [FLANGE ( B )],1,450.00,2017-10-31,Completed
31509,2,9X352701,9X352701 [FLANGE],1,475.00,2017-10-31,Completed
127419,1,637R3501,637R3501 [SPROCKET],4,117.00,2023-11-07,Completed
71139,1,625W1701,625W1701 [LINK PIN BUSHING],8,495.00,2020-01-10,Completed
71139,2,9X818902,9X818902 [BUSHING],2,795.00,2020-01-10,Completed
71139,3,625W1703,625W1703 [LINK PIN BUSHING],8,435.00,2020-01-10,Completed
91026,1,429V1601,429V1601 [ARM SHAFT],1,375.00,2021-04-20,Completed
59886,1,646T9201,646T9201 [LINER],2,750.00,2019-05-02,Completed
103550,1,N066877,N066877 [INJECTION BUSHING],1,2185.00,2022-04-05,Completed
137839,1,M24X170,M24X170 [HEX SOCKET HEAD BOLT],4,20.00,2024-06-05,Completed
137839,2,M8X15,M8X15 [BOLT],4,7.50,2024-06-05,Completed
137839,3,M20X90,M20X90 [HEX. SOCKET HEAD BOLT],4,12.50,2024-06-05,Completed
137839,4,8-SW,8-SW [SPRING WASHER],4,4.50,2024-06-05,Completed
137839,5,4X6-HS,4X6-HS [HEX. SOCKET HEAD BOLT],3,7.33,2024-06-05,Completed
153373,1,9X979801,9X979801[PLUNGER ROD],1,2790.00,2025-06-13,Completed
56579,1,N02477G03,N02477G03 [GUIDE SHAFT],2,1550.00,2019-03-21,Completed
153415,1,609T2102,609T2102 [TIE BAR BUSHING DC350J/JM-S/CL],8,625.00,2025-06-13,Completed
71878,1,637R4902,637R4902 [P SQUARE KEY],2,45.00,2020-01-22,Completed
71878,2,637R4907,637R4907 [P SQUARE KEY],2,42.50,2020-01-22,Completed
117257,1,Y001106,Y001106 [SPRING BOLT],4,35.00,2023-03-16,Completed
80117,1,674W1402,674W1402 [PLUNGER ROD],1,1575.00,2020-08-18,Completed
156223,1,Y019692,Y019692 [FLANGE-B],1,625.00,2025-08-08,Completed
156223,2,9X812901,9X812901 [FLANGE-A],1,675.00,2025-08-08,Completed
46756,1,4T448001,4T448001 [LEFT SCREW NUT SAME AS P/N 4T44801],10,10.00,2018-08-21,Completed
89127,1,4T123401,4T123401 [LADLE PIN],1,63.00,2021-03-03,Completed
107078,1,9W4210G04,9W4210G04 [COOLING PIPE ASSY],1,405.00,2022-07-05,Completed
152737,1,TML0088,TML0088 [SAFETY GATE ROLLER EC55 -250SX BOTTOM FLAT SURFACE],10,50.00,2025-05-30,Completed
75565,1,637R3501,637R3501 [SPROCKET],4,110.00,2020-04-22,Completed
126897,1,N014109,N014109 [PISTON ROD],1,2445.00,2023-11-09,Completed
149288,1,L481902,L481902 [SCREW TIP WRENCH 60MM ISF - ECSXII 17A 17AT 19A 19A],1,225.00,2025-03-28,Completed
149288,2,TMW0002,TMW0002 [LINK PIN 1 EC950SX],2,2425.00,2025-03-28,Completed
130039,1,4T122501,4T122501 [RIGHT SCREW BOLT],7,50.00,2024-01-11,Completed
130039,2,4T122502,4T122502 [LEFT SCREW BOLT],2,50.00,2024-01-10,Completed
25346,1,654V2701,654V2701 [FLANGE ( B )],1,450.00,2017-07-05,Completed
25346,2,9X352701,9X352701 [FLANGE],1,475.00,2017-07-05,Completed
73100,1,N041420,N041420 [DIE CARRIER BUSHING DQC1650C],8,1540.00,2020-03-03,Completed
62025,1,N064799,N064799 [SHAFT],2,775.00,2019-06-27,Completed
